 0.000 0.000 1.000 0.000 0.000 0.000 110.000 96.500 163.400 64.000 54.500 2010.000 92.000 2.910 3.410 9.200 76.000 6000.000 30.000 34.000
 0.000 0.000 1.000 0.000 0.000 0.000 78.000 96.500 157.100 63.900 58.300 2024.000 92.000 2.920 3.410 9.200 76.000 6000.000 30.000 34.000
 0.000 0.000 1.000 0.000 0.000 0.000 106.000 96.500 167.500 65.200 53.300 2236.000 110.000 3.150 3.580 9.000 86.000 5800.000 27.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 106.000 96.500 167.500 65.200 53.300 2289.000 110.000 3.150 3.580 9.000 86.000 5800.000 27.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 85.000 96.500 175.400 65.200 54.100 2304.000 110.000 3.150 3.580 9.000 86.000 5800.000 27.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 85.000 96.500 175.400 62.500 54.100 2372.000 110.000 3.150 3.580 9.000 86.000 5800.000 27.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 85.000 96.500 175.400 65.200 54.100 2465.000 110.000 3.150 3.580 9.000 101.000 5800.000 24.000 28.000
 0.000 0.000 0.000 1.000 0.000 0.000 107.000 96.500 169.100 66.000 51.000 2293.000 110.000 3.150 3.580 9.100 100.000 5500.000 25.000 31.000
 0.000 0.000 1.000 0.000 0.000 0.000 145.000 113.000 199.600 69.600 52.800 4066.000 258.000 3.630 4.170 8.100 176.000 4750.000 15.000 19.000
 0.000 0.000 0.000 1.000 0.000 0.000 104.000 93.100 159.100 64.200 54.100 1890.000 91.000 3.030 3.150 9.000 68.000 5000.000 30.000 31.000
 0.000 0.000 0.000 1.000 0.000 0.000 104.000 93.100 159.100 64.200 54.100 1900.000 91.000 3.030 3.150 9.000 68.000 5000.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 104.000 93.100 159.100 64.200 54.100 1905.000 91.000 3.030 3.150 9.000 68.000 5000.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 113.000 93.100 166.800 64.200 54.100 1945.000 91.000 3.030 3.150 9.000 68.000 5000.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 113.000 93.100 166.800 64.200 54.100 1950.000 91.000 3.080 3.150 9.000 68.000 5000.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 129.000 98.800 177.800 66.500 53.700 2385.000 122.000 3.390 3.390 8.600 84.000 4800.000 26.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 115.000 98.800 177.800 66.500 55.500 2410.000 122.000 3.390 3.390 8.600 84.000 4800.000 26.000 32.000
 0.000 0.000 0.000 1.000 0.000 0.000 129.000 98.800 177.800 66.500 53.700 2385.000 122.000 3.390 3.390 8.600 84.000 4800.000 26.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 115.000 98.800 177.800 66.500 55.500 2410.000 122.000 3.390 3.390 8.600 84.000 4800.000 26.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 115.000 98.800 177.800 66.500 55.500 2425.000 122.000 3.390 3.390 8.600 84.000 4800.000 26.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 118.000 104.900 175.000 66.100 54.400 2670.000 140.000 3.760 3.160 8.000 120.000 5000.000 19.000 27.000
 0.000 1.000 0.000 0.000 0.000 0.000 93.000 110.000 190.900 70.300 56.500 3515.000 183.000 3.580 3.640 21.500 123.000 4350.000 22.000 25.000
 0.000 1.000 0.000 0.000 0.000 0.000 93.000 110.000 190.900 70.300 58.700 3750.000 183.000 3.580 3.640 21.500 123.000 4350.000 22.000 25.000
 0.000 0.000 1.000 0.000 0.000 0.000 93.000 106.700 187.500 70.300 54.900 3495.000 183.000 3.580 3.640 21.500 123.000 4350.000 22.000 25.000
 0.000 1.000 0.000 0.000 0.000 0.000 93.000 115.600 202.600 71.700 56.300 3770.000 183.000 3.580 3.640 21.500 123.000 4350.000 22.000 25.000
 0.000 0.000 0.000 0.000 0.000 1.000 142.000 96.600 180.300 70.500 50.800 3685.000 234.000 3.460 3.100 8.300 155.000 4750.000 16.000 18.000
 0.000 0.000 0.000 0.000 1.000 0.000 161.000 93.700 157.300 64.400 50.800 1918.000 92.000 2.970 3.230 9.400 68.000 5500.000 37.000 41.000
 0.000 0.000 0.000 0.000 1.000 0.000 161.000 93.700 157.300 64.400 50.800 1944.000 92.000 2.970 3.230 9.400 68.000 5500.000 31.000 38.000
 0.000 0.000 0.000 0.000 1.000 0.000 161.000 93.700 157.300 64.400 50.800 2004.000 92.000 2.970 3.230 9.400 68.000 5500.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 161.000 93.000 157.300 63.800 50.800 2145.000 98.000 3.030 3.390 7.600 102.000 5500.000 24.000 30.000
 0.000 0.000 0.000 0.000 0.000 1.000 153.000 96.300 173.000 65.400 49.400 2370.000 110.000 3.170 3.460 7.500 116.000 5500.000 23.000 30.000
 0.000 0.000 0.000 0.000 0.000 1.000 153.000 96.300 173.000 65.400 49.400 2328.000 122.000 3.350 3.460 8.500 88.000 5000.000 25.000 32.000
 0.000 0.000 0.000 1.000 0.000 0.000 125.000 96.300 172.400 65.400 51.600 2365.000 122.000 3.350 3.460 8.500 88.000 5000.000 25.000 32.000
 0.000 0.000 0.000 1.000 0.000 0.000 125.000 96.300 172.400 65.400 51.600 2405.000 122.000 3.350 3.460 8.500 88.000 5000.000 25.000 32.000
 0.000 0.000 0.000 1.000 0.000 0.000 125.000 96.300 172.400 65.400 51.600 2403.000 110.000 3.170 3.460 7.500 116.000 5500.000 23.000 30.000
 0.000 1.000 0.000 0.000 0.000 0.000 137.000 96.300 172.400 65.400 51.600 2403.000 110.000 3.170 3.460 7.500 116.000 5500.000 23.000 30.000
 0.000 0.000 0.000 1.000 0.000 0.000 128.000 94.500 165.300 63.800 54.500 1889.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 128.000 94.500 165.300 63.800 54.500 2017.000 103.000 2.990 3.470 21.900 55.000 4800.000 45.000 50.000
 0.000 0.000 0.000 1.000 0.000 0.000 128.000 94.500 165.300 63.800 54.500 1918.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 122.000 94.500 165.300 63.800 54.500 1938.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 103.000 94.500 170.200 63.800 53.500 2024.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 128.000 94.500 165.300 63.800 54.500 1951.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 128.000 94.500 165.600 63.800 53.300 2028.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 122.000 94.500 165.300 63.800 54.500 1971.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 1.000 0.000 0.000 103.000 94.500 170.200 63.800 53.500 2037.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 0.000 0.000 1.000 0.000 168.000 95.100 162.400 63.800 53.300 2008.000 97.000 3.150 3.290 9.400 69.000 5200.000 31.000 37.000
 0.000 0.000 1.000 0.000 0.000 0.000 106.000 97.200 173.400 65.200 54.700 2324.000 120.000 3.330 3.470 8.500 97.000 5200.000 27.000 34.000
 0.000 0.000 1.000 0.000 0.000 0.000 106.000 97.200 173.400 65.200 54.700 2302.000 120.000 3.330 3.470 8.500 97.000 5200.000 27.000 34.000
 0.000 0.000 1.000 0.000 0.000 0.000 128.000 100.400 181.700 66.500 55.100 3095.000 181.000 3.430 3.270 9.000 152.000 5200.000 17.000 22.000
 0.000 0.000 1.000 0.000 0.000 0.000 108.000 100.400 184.600 66.500 56.100 3296.000 181.000 3.430 3.270 9.000 152.000 5200.000 17.000 22.000
 0.000 0.000 1.000 0.000 0.000 0.000 108.000 100.400 184.600 66.500 55.100 3060.000 181.000 3.430 3.270 9.000 152.000 5200.000 19.000 25.000
 0.000 0.000 0.000 0.000 0.000 1.000 194.000 91.300 170.700 67.900 49.700 3071.000 181.000 3.430 3.270 9.000 160.000 5200.000 19.000 25.000
 0.000 0.000 0.000 0.000 0.000 1.000 194.000 91.300 170.700 67.900 49.700 3139.000 181.000 3.430 3.270 7.800 200.000 5200.000 17.000 23.000
 0.000 0.000 0.000 1.000 0.000 0.000 231.000 99.200 178.500 67.900 49.700 3139.000 181.000 3.430 3.270 9.000 160.000 5200.000 19.000 25.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3020.000 120.000 3.460 3.190 8.400 97.000 5000.000 19.000 24.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3197.000 152.000 3.700 3.520 21.000 95.000 4150.000 28.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3075.000 120.000 3.460 2.190 8.400 95.000 5000.000 19.000 24.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3252.000 152.000 3.700 3.520 21.000 95.000 4150.000 28.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3075.000 120.000 3.460 3.190 8.400 97.000 5000.000 19.000 24.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 107.900 186.700 68.400 56.700 3252.000 152.000 3.700 3.520 21.000 95.000 4150.000 28.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 161.000 108.000 186.700 68.300 56.000 3130.000 134.000 3.610 3.210 7.000 142.000 5600.000 18.000 24.000
 0.000 0.000 0.000 1.000 0.000 0.000 119.000 93.700 157.300 63.800 50.800 1918.000 90.000 2.970 3.230 9.400 68.000 5500.000 37.000 41.000
 0.000 0.000 0.000 1.000 0.000 0.000 119.000 93.700 157.300 63.800 50.800 2128.000 98.000 3.030 3.390 7.600 102.000 5500.000 24.000 30.000
 0.000 0.000 0.000 1.000 0.000 0.000 154.000 93.700 157.300 63.800 50.600 1967.000 90.000 2.970 3.230 9.400 68.000 5500.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 154.000 93.700 167.300 63.800 50.800 1989.000 90.000 2.970 3.230 9.400 68.000 5500.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 154.000 93.700 167.300 63.800 50.800 2191.000 98.000 2.970 3.230 9.400 68.000 5500.000 31.000 38.000
 0.000 1.000 0.000 0.000 0.000 0.000 74.000 103.300 174.600 64.600 59.800 2535.000 122.000 3.350 3.460 8.500 88.000 5000.000 24.000 30.000
 0.000 0.000 0.000 0.000 0.000 1.000 186.000 94.500 168.900 68.300 50.200 2778.000 151.000 3.940 3.110 9.500 143.000 5500.000 19.000 27.000
 0.000 0.000 0.000 0.000 0.000 1.000 150.000 99.100 186.600 66.500 56.100 2658.000 121.000 3.540 3.070 9.310 110.000 5250.000 21.000 28.000
 0.000 0.000 0.000 0.000 1.000 0.000 104.000 99.100 186.600 66.500 56.100 2695.000 121.000 3.540 3.070 9.300 110.000 5250.000 21.000 28.000
 0.000 0.000 0.000 0.000 0.000 1.000 150.000 99.100 186.600 66.500 56.100 2707.000 121.000 2.540 2.070 9.300 110.000 5250.000 21.000 28.000
 0.000 0.000 0.000 0.000 1.000 0.000 104.000 99.100 186.600 66.500 56.100 2758.000 121.000 3.540 3.070 9.300 110.000 5250.000 21.000 28.000
 0.000 0.000 0.000 0.000 0.000 1.000 150.000 99.100 186.600 66.500 56.100 2808.000 121.000 3.540 3.070 9.000 160.000 5500.000 19.000 26.000
 0.000 0.000 0.000 0.000 1.000 0.000 104.000 99.100 186.600 66.500 56.100 2847.000 121.000 3.540 3.070 9.000 160.000 5500.000 19.000 26.000
 0.000 0.000 0.000 0.000 1.000 0.000 83.000 93.700 156.900 63.400 53.700 2050.000 97.000 3.620 2.360 9.000 69.000 4900.000 31.000 36.000
 0.000 0.000 0.000 0.000 1.000 0.000 83.000 93.700 157.900 63.600 53.700 2120.000 108.000 3.620 2.640 8.700 73.000 4400.000 26.000 31.000
 0.000 0.000 0.000 0.000 1.000 0.000 83.000 93.300 157.300 63.800 55.700 2240.000 108.000 3.620 2.640 8.700 73.000 4400.000 26.000 31.000
 0.000 0.000 1.000 0.000 0.000 0.000 102.000 97.200 172.000 65.400 52.500 2145.000 108.000 3.620 2.640 9.500 82.000 4800.000 32.000 37.000
 0.000 0.000 1.000 0.000 0.000 0.000 102.000 97.200 172.000 65.400 52.500 2190.000 108.000 3.620 2.640 9.500 82.000 4400.000 28.000 33.000
 0.000 0.000 1.000 0.000 0.000 0.000 102.000 97.200 172.000 65.400 52.500 2340.000 108.000 3.620 2.640 9.000 94.000 5200.000 26.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 102.000 97.000 172.000 65.400 54.300 2385.000 108.000 3.620 2.640 9.000 82.000 4800.000 24.000 25.000
 0.000 0.000 1.000 0.000 0.000 0.000 102.000 97.000 172.000 65.400 54.300 2510.000 108.000 3.620 2.640 7.700 111.000 4800.000 24.000 29.000
 0.000 0.000 1.000 0.000 0.000 0.000 89.000 97.000 173.500 65.400 53.000 2290.000 108.000 3.620 2.640 9.000 82.000 4800.000 28.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 89.000 97.000 173.500 65.400 53.000 2455.000 108.000 3.620 2.640 9.000 94.000 5200.000 25.000 31.000
 0.000 0.000 1.000 0.000 0.000 0.000 85.000 96.900 173.600 65.400 54.900 2420.000 108.000 3.620 2.640 9.000 82.000 4800.000 23.000 29.000
 0.000 0.000 1.000 0.000 0.000 0.000 85.000 96.900 173.600 65.400 54.900 2650.000 108.000 3.620 2.640 7.700 111.000 4800.000 23.000 23.000
 0.000 0.000 0.000 1.000 0.000 0.000 87.000 95.700 158.700 63.600 54.500 1985.000 92.000 3.050 3.030 9.000 62.000 4800.000 35.000 39.000
 0.000 0.000 0.000 1.000 0.000 0.000 87.000 95.700 158.700 63.600 54.500 2040.000 92.000 3.050 3.030 9.000 62.000 4800.000 31.000 38.000
 0.000 0.000 0.000 1.000 0.000 0.000 74.000 95.700 158.700 63.600 54.500 2015.000 92.000 3.050 3.030 9.000 62.000 4800.000 31.000 38.000
 0.000 0.000 1.000 0.000 0.000 0.000 77.000 95.700 169.700 63.600 59.100 2280.000 92.000 3.050 3.030 9.000 62.000 4800.000 31.000 37.000
 0.000 0.000 1.000 0.000 0.000 0.000 81.000 95.700 169.700 63.600 59.100 2290.000 92.000 3.050 3.030 9.000 62.000 4800.000 27.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 169.700 63.600 59.100 3110.000 92.000 3.050 3.030 9.000 62.000 4800.000 27.000 32.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 53.000 2081.000 98.000 3.190 3.030 9.000 70.000 4800.000 30.000 37.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 52.800 2109.000 98.000 3.190 3.030 9.000 70.000 4800.000 30.000 37.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 53.000 2275.000 110.000 3.270 3.350 22.500 56.000 4500.000 34.000 36.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 52.800 2275.000 110.000 3.270 3.350 22.500 56.000 4500.000 38.000 47.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 53.000 2094.000 98.000 3.190 3.030 9.000 70.000 4800.000 38.000 47.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 52.800 2122.000 98.000 3.190 3.030 9.000 70.000 4800.000 28.000 34.000
 0.000 0.000 1.000 0.000 0.000 0.000 91.000 95.700 166.300 64.400 52.800 2140.000 98.000 3.190 3.030 9.000 70.000 4800.000 28.000 34.000
 0.000 0.000 0.000 1.000 0.000 0.000 168.000 94.500 168.700 64.000 52.600 2169.000 98.000 3.190 3.030 9.000 70.000 4800.000 29.000 34.000
 0.000 0.000 0.000 1.000 0.000 0.000 168.000 94.500 168.700 64.000 52.600 2204.000 98.000 3.190 3.030 9.000 70.000 4800.000 29.000 34.000
 0.000 0.000 0.000 1.000 0.000 0.000 168.000 94.500 168.700 64.000 52.600 2265.000 98.000 3.240 3.080 9.400 112.000 6600.000 26.000 29.000
 0.000 0.000 0.000 1.000 0.000 0.000 168.000 94.500 168.700 64.000 52.600 2300.000 98.000 3.240 3.080 9.400 112.000 6600.000 26.000 29.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 52.000 2540.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 52.000 2536.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 52.000 2551.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 52.000 2679.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 52.000 2714.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 0.000 0.000 0.000 1.000 0.000 134.000 98.400 176.200 65.600 53.000 2975.000 146.000 3.620 3.500 9.300 116.000 4800.000 24.000 30.000
 0.000 1.000 0.000 0.000 0.000 0.000 65.000 102.400 175.600 66.500 54.900 2326.000 122.000 3.310 3.540 8.700 92.000 4200.000 29.000 34.000
 0.000 1.000 0.000 0.000 0.000 0.000 65.000 102.400 175.600 66.500 54.900 2480.000 110.000 3.270 3.350 22.500 73.000 4500.000 30.000 33.000
 0.000 1.000 0.000 0.000 0.000 0.000 65.000 102.400 175.600 66.500 53.900 2414.000 122.000 3.310 3.540 8.700 92.000 4200.000 27.000 32.000
 0.000 1.000 0.000 0.000 0.000 0.000 65.000 102.400 175.600 66.500 54.900 2414.000 122.000 3.310 3.540 8.700 92.000 4200.000 27.000 32.000
 0.000 1.000 0.000 0.000 0.000 0.000 65.000 102.400 175.600 66.500 53.900 2458.000 122.000 3.310 3.540 8.700 92.000 4200.000 27.000 32.000
 0.000 0.000 0.000 0.000 0.000 1.000 197.000 102.900 183.500 67.700 52.000 2976.000 171.000 3.270 3.350 9.300 161.000 5200.000 20.000 24.000
 0.000 0.000 0.000 0.000 0.000 1.000 197.000 102.900 183.500 67.700 52.000 3016.000 171.000 3.270 3.350 9.300 161.000 5200.000 19.000 24.000
 0.000 1.000 0.000 0.000 0.000 0.000 90.000 104.500 187.800 66.500 54.100 3131.000 171.000 3.270 3.350 9.200 156.000 5200.000 20.000 24.000
 0.000 0.000 0.000 0.000 1.000 0.000 122.000 97.300 171.700 65.500 55.700 2261.000 97.000 3.010 3.400 23.000 52.000 4800.000 37.000 46.000
 0.000 0.000 0.000 0.000 1.000 0.000 122.000 97.300 171.700 65.500 55.700 2209.000 109.000 3.190 3.400 9.000 85.000 5250.000 27.000 34.000
 0.000 0.000 0.000 0.000 1.000 0.000 94.000 97.300 171.700 65.500 55.700 2264.000 97.000 3.010 3.400 23.000 52.000 4800.000 37.000 46.000
 0.000 0.000 0.000 0.000 1.000 0.000 94.000 97.300 171.700 65.500 55.700 2212.000 109.000 3.190 3.400 9.000 85.000 5250.000 27.000 34.000
 0.000 0.000 0.000 0.000 1.000 0.000 94.000 97.300 171.700 65.500 55.700 2275.000 109.000 3.190 3.400 9.000 85.000 5250.000 27.000 34.000
 0.000 0.000 0.000 0.000 1.000 0.000 94.000 97.300 171.700 65.500 55.700 2319.000 97.000 3.010 3.400 23.000 68.000 4500.000 37.000 42.000
 0.000 0.000 0.000 0.000 1.000 0.000 94.000 97.300 171.700 65.500 55.700 2300.000 109.000 3.190 3.400 10.000 100.000 5500.000 26.000 32.000
 0.000 0.000 0.000 0.000 0.000 1.000 256.000 94.500 165.700 64.000 51.400 2221.000 109.000 3.190 3.400 8.500 90.000 5500.000 24.000 29.000
 1.000 0.000 0.000 0.000 0.000 0.000 103.000 104.300 188.800 67.200 56.200 2912.000 141.000 3.780 3.150 9.500 114.000 5400.000 23.000 28.000
 0.000 1.000 0.000 0.000 0.000 0.000 74.000 104.300 188.800 67.200 57.500 3034.000 141.000 3.780 3.150 9.500 114.000 5400.000 23.000 28.000
 1.000 0.000 0.000 0.000 0.000 0.000 103.000 104.300 188.800 67.200 56.200 2935.000 141.000 3.780 3.150 9.500 114.000 5400.000 24.000 28.000
 0.000 1.000 0.000 0.000 0.000 0.000 74.000 104.300 188.800 67.200 57.500 3042.000 141.000 3.780 3.150 9.500 114.000 5400.000 24.000 28.000
 1.000 0.000 0.000 0.000 0.000 0.000 103.000 104.300 188.800 67.200 56.200 3045.000 130.000 3.620 3.150 7.500 162.000 5100.000 17.000 22.000
 0.000 1.000 0.000 0.000 0.000 0.000 74.000 104.300 188.800 67.200 57.500 3157.000 130.000 3.620 3.150 7.500 162.000 5100.000 17.000 22.000
 0.000 1.000 0.000 0.000 0.000 0.000 95.000 109.100 188.800 68.900 55.500 2952.000 141.000 3.780 3.150 9.500 114.000 5400.000 23.000 28.000
 0.000 1.000 0.000 0.000 0.000 0.000 95.000 109.100 188.800 68.800 55.500 3049.000 141.000 3.780 3.150 8.700 160.000 5300.000 19.000 25.000
 0.000 1.000 0.000 0.000 0.000 0.000 95.000 109.100 188.800 68.900 55.500 3012.000 173.000 3.580 2.870 8.800 134.000 5500.000 18.000 23.000
 0.000 1.000 0.000 0.000 0.000 0.000 95.000 109.100 188.800 68.900 55.500 3217.000 145.000 3.010 3.400 23.000 106.000 4800.000 26.000 27.000
 0.000 1.000 0.000 0.000 0.000 0.000 95.000 109.100 188.800 68.900 55.500 3062.000 141.000 3.780 3.150 9.500 114.000 5400.000 19.000 25.000
